Index,TextRank ROUGE-2,TextRank ROUGE-3,LSA ROUGE-2,LSA ROUGE-3,Relevance ROUGE-2,Relevance ROUGE-3
76,0.3861346441984873,0.35628382951088017,0.38606036865449467,0.3565728127374328,0.33468869682322655,0.2936144320542806
77,0.2101613514244175,0.18289392640611984,0.1897681845507178,0.1569321079615757,0.1965666309021453,0.16742670690680292
78,0.35987247285852725,0.31518848102764385,0.32699925535383,0.26992642494428276,0.32699925535383,0.26992642494428276
79,0.40031965838104583,0.37041437270522903,0.4027984923650749,0.36522893919094357,0.4027984923650749,0.36522893919094357
80,0.29544221466564585,0.2441169582901409,0.34427018665905934,0.2826979365639603,0.29123809445440507,0.24056817716242235
81,0.3847420486677614,0.32673698448392957,0.40486903204531993,0.3859945494048002,0.38554129409020005,0.32562671815450395
82,0.3858171827895475,0.2992346481392997,0.3964576030948995,0.3228252003350303,0.4147130534949695,0.3462569381091218
83,0.31464366985152553,0.2721149335406873,0.32085925884991834,0.26558609399269306,0.33412810969398976,0.2829781077916188
84,0.31979547690208165,0.24946406902349438,0.32571446288519335,0.2622050947952944,0.31979547690208165,0.24946406902349438
85,0.28655306538768227,0.22758107515893244,0.28429235561413374,0.2315451019707462,0.24666633172000815,0.196290332932921
86,0.1688123750524401,0.1406877252720699,0.15812401948841195,0.14192109449303703,0.16409646052078025,0.14720919874578237
87,0.41991861281614146,0.3670275830855774,0.4019378079105303,0.33384057819791785,0.4293128406036936,0.38482326008243906
88,0.2494600118744789,0.2050471931752603,0.19641701787581392,0.15316883513835242,0.22989879838096425,0.18534352751058553
89,0.345233792165578,0.3103351003218763,0.3417050181285159,0.2984583204627342,0.345233792165578,0.3103351003218763
90,0.34917829223822244,0.2987772403740031,0.3234281854429954,0.28058832067084716,0.29304087814761715,0.2612716424100619
91,0.39353177335148953,0.3354426602246606,0.39353177335148953,0.3354426602246606,0.39353177335148953,0.3354426602246606
92,0.3136983008078618,0.2973211774904073,0.3285295607523133,0.31138588674704687,0.3533686966047791,0.33367558193878294
93,0.48028621323723925,0.34909286780621185,0.48028621323723925,0.34909286780621185,0.4508284540592067,0.32747930784784496
94,0.43095071340703,0.35836281242432744,0.3834539193318491,0.27980215009547815,0.4427751453408624,0.36487884581581864
95,0.42212678778945434,0.3459943464218848,0.2862351211078814,0.24024931458902182,0.26096168245406604,0.22905614126740406
96,0.2788023417693758,0.23269903955974192,0.2788023417693758,0.23269903955974192,0.2900364112951573,0.24223359573896724
97,0.2730275284859653,0.22747142228980324,0.2938169938701658,0.24144548279168918,0.27068809782802455,0.21817368559593547
98,0.2957040783732987,0.24793483515047454,0.28567282825933255,0.23759369552106122,0.2714705386511571,0.22998311997731488
99,0.21649159939054083,0.19258765736173175,0.20692457241894122,0.18416747122568636,0.215087314737291,0.18676605343189503
100,0.29199845471882124,0.2528668861501034,0.3241095627561543,0.2744721846954115,0.2908485593995042,0.26016958668980333
101,0.3961149432483052,0.3439502566286167,0.46776081093544464,0.42807831787946515,0.38102746227738477,0.32925010860443255
102,0.26347325218456347,0.1949245984526029,0.30693733288049124,0.21921267043803688,0.2636973619582735,0.19507824282497957
103,0.28858720274784105,0.2513485034634563,0.3008709657778406,0.25009512709897225,0.2813952028489279,0.24416629272597326
104,0.4089312878882943,0.3650973415166043,0.41256521006138097,0.338129343508847,0.334385425966743,0.2822187427513202
105,0.39744162640029473,0.31699892312353883,0.44888224665725235,0.4056447910760901,0.36943725649139186,0.30239541434392103
106,0.3045245594208509,0.2402876826244207,0.29898816892815555,0.2418362580548269,0.3045245594208509,0.2402876826244207
107,0.2762254933355926,0.23913638188349798,0.35972847199709873,0.28128792254305873,0.3672978014026379,0.29579911013354077
108,0.2772653906929188,0.22837149096581172,0.2772653906929188,0.22837149096581172,0.2763724982285803,0.23133234575847678
109,0.3640067809915089,0.29886624532493306,0.4590494869620889,0.39181247491156007,0.3938340704834707,0.33392655474547583
110,0.41781957553486254,0.34958469027696343,0.3350809680307104,0.25769759563418526,0.40388176037249207,0.33083776137652743
111,0.20230071109029513,0.16596126006302095,0.21978630835760318,0.17422663654243722,0.20867722213860598,0.15643462885235498
112,0.21189216890944892,0.18797035560650893,0.21862905744333755,0.19263430248906638,0.23390192193668863,0.20424950805746045
113,0.2820781081681119,0.2514224821766408,0.28467645616317555,0.23419562194509355,0.24872121923543072,0.21686114165380144
114,0.28639750495147215,0.22428052139278826,0.2663887807574688,0.21039902556217285,0.2663887807574688,0.21039902556217285
115,0.4619580393890112,0.4211379393417103,0.4878781257765842,0.3931594273979086,0.4619580393890112,0.4211379393417103
116,0.32730689557276343,0.2938121849964017,0.3409415801315287,0.30761658553944937,0.3587823345825217,0.3192143003481204
117,0.21764215535773584,0.18967438977618253,0.22986425999881324,0.20880627754768424,0.18423262534391183,0.15844579855464283
118,0.21914292468230542,0.1853560707640325,0.21185321992797518,0.18092020967705028,0.21335606773430826,0.18066092611400422
119,0.38043722306111566,0.3391382930566371,0.37045093765628806,0.3268404646338878,0.3664420658422055,0.31870249424987795
120,0.39744103202298214,0.3314416460836231,0.37430808821219114,0.2856629176499993,0.40213853633543956,0.33980873312779086
121,0.27952337745671507,0.25567010765315457,0.3308052690666248,0.26638018580829204,0.287738904062909,0.2551219892952756
122,0.3230775800500451,0.2852635192087919,0.3942724653724399,0.3274234254667269,0.3230775800500451,0.2852635192087919
123,0.33701109456089107,0.2709959489619056,0.34822755028149216,0.2907959437402311,0.3195743916967974,0.267369525902115
124,0.1844864389281043,0.13256608162852354,0.23996254635751915,0.16769399581219174,0.18758222822181705,0.1438164285771086
125,0.29913373026353457,0.24387460885369144,0.36560473918103975,0.2763527320221303,0.347048477930025,0.26914575559625586
126,0.2459689699679553,0.21459479837336926,0.27207657820047054,0.2276714828406681,0.27911338116058,0.23842441465079853
127,0.3007474665815612,0.26048209411497186,0.33693105758093056,0.28675421795061745,0.3277933715822344,0.2744384891918127
128,0.3285047975799579,0.24302468361970717,0.2769610312065542,0.19991959685374308,0.2609024786679769,0.20275451165755745
129,0.31078888557532014,0.2739511086089223,0.45373317819932524,0.42195485763125745,0.3091374397853935,0.2737144968564349
130,0.25170760410043463,0.20538825140432004,0.2867769614892829,0.2355475304139647,0.2811504058853195,0.23891212494936945
131,0.3436953130189419,0.22643189464968644,0.3616116522085357,0.22642358301326235,0.34698702512057633,0.22646815009732094
132,0.29125798689061605,0.2429743291761551,0.29125798689061605,0.2429743291761551,0.28130718825890594,0.23157192023519052
133,0.21913595717562698,0.17011193856613144,0.36493132246136156,0.2984889204038462,0.23966645755344043,0.18535956637032158
134,0.1922024212254864,0.17742808610134128,0.19619840585717588,0.1584444857409784,0.21690746645710293,0.17983854224251203
135,0.4020189091371128,0.29546214073903215,0.37962581997624717,0.30339752143962284,0.3947097884346671,0.3242399175356901
136,0.39876126718849675,0.3458917527538901,0.39876126718849675,0.3458917527538901,0.4273598547626205,0.381759139889979
137,0.34503153497091515,0.30244009740458627,0.3302701311640848,0.27905486791234674,0.29939247542604785,0.2649175480434795
138,0.31014625091341713,0.28456338918304963,0.31014625091341713,0.28456338918304963,0.32131062848270375,0.29424178938884976
139,0.29314131018180706,0.24893653297244853,0.3436987800325578,0.29246227471503444,0.3306615923453351,0.27762805099164267
140,0.3507179050954807,0.29941512707206497,0.3312527062724462,0.252619014299399,0.3090642406918143,0.2636768337309641
141,0.22557783494904676,0.18958825703946916,0.2143388414739493,0.17702918568681764,0.2516984379148313,0.20692328975988358
142,0.41993868388453826,0.3579164873339637,0.3787005505501548,0.29326517124646173,0.4050417031712245,0.3400914724782187
143,0.25628937331291496,0.23133009274756264,0.29243641378476004,0.2542754035672009,0.25628937331291496,0.23133009274756264
144,0.6279111891261916,0.5163496587760351,0.5403119272086881,0.4018144324591721,0.7229367630243707,0.6340583054752283
145,0.2466718357160361,0.20554093368207474,0.2816044010853396,0.22131725506436564,0.24707842761303042,0.20490189380206245
146,0.3784553324617475,0.3285276076805741,0.437305145459885,0.3644361361477011,0.3784553324617475,0.3285276076805741
147,0.37914486926686514,0.339879835708073,0.3780461040698163,0.3356634100126296,0.38302940423274767,0.324936242264866
148,0.4444481073525096,0.3712895468971642,0.37993134391223443,0.29394985007795044,0.4094835377359726,0.31884135958711407
149,0.22193988899830996,0.17065877054805803,0.2676224237743535,0.21079009008960833,0.2619728640564729,0.21661335388061953
150,0.34279796935860696,0.2879126755343822,0.3274309278379861,0.2873688517227342,0.3632043681567359,0.30843141608338154
151,0.48624186326750524,0.4218111914849464,0.38342048224145153,0.3146257720549286,0.3937361273728027,0.3263562173102877
152,0.21264746762433362,0.18517943714633595,0.21336272280818605,0.18836892309654563,0.2153172533074728,0.1853881800711193
153,0.43287736633643437,0.33369871616291785,0.49032056676099633,0.375415129276983,0.4286415849739041,0.337780364184292
154,0.21086035220071697,0.18317529680375894,0.26434847021798247,0.23080477231794055,0.23337749961291188,0.2005889058582073
155,0.38535998799662047,0.34824867962485834,0.39759757586701827,0.3362451680061349,0.3566970525485253,0.30292276990492856
156,0.3039663527192469,0.23804816991938485,0.3005146705450659,0.2366691296976566,0.2845339283565185,0.2337075879404509
157,0.33301485111519374,0.28053583162976947,0.3371975706054952,0.2819920360130096,0.33846474300436724,0.29048185903900847
158,0.35853957914709395,0.317752292722977,0.338217484013657,0.2948244482312134,0.35853957914709395,0.317752292722977
159,0.22424910038341211,0.17400841647972437,0.2743718783034546,0.2093056035389475,0.24587418616235993,0.17513640975789752
160,0.26675873180549337,0.2368522891289825,0.3097573433585985,0.2710933813245771,0.27611837423137453,0.25427262825664887
161,0.3480986362614487,0.28525391397266164,0.2497699738816718,0.20041316722362326,0.3241829382570343,0.25740104267915953
162,0.4906948550590691,0.40876866075720136,0.4906948550590691,0.40876866075720136,0.4906948550590691,0.40876866075720136
163,0.21088437447161024,0.16718317669633884,0.21692190030769343,0.1891757183334615,0.21721489855473453,0.18837604957287363
164,0.3583766770491571,0.32446766741389527,0.3754341550288469,0.34064447388379415,0.35383946704166414,0.3164810360165575
165,0.23977659715654312,0.21732006429789424,0.23977659715654312,0.21732006429789424,0.22956633429034287,0.19427317911112904
166,0.27961170195675705,0.2354138324974655,0.25834739064423334,0.209024216331018,0.27823089498941517,0.23463816350520603
167,0.2698870989871541,0.22152860661018892,0.2698870989871541,0.22152860661018892,0.3128784843185658,0.2552650721458151
168,0.19662332478947894,0.17153484333653662,0.19825694149382603,0.17825638185018827,0.19825694149382603,0.17825638185018827
169,0.2751256812508738,0.19865556830411601,0.20539821722324977,0.16098235201234903,0.20539821722324977,0.16098235201234903
170,0.42044966198946043,0.37318580437953824,0.39520024512868623,0.35093259563126117,0.37656083745992824,0.33623553545065454
171,0.34549838817615414,0.31465334642375453,0.4106124278089433,0.3645020960626128,0.2658307575202886,0.23481640462313463
172,0.290939457641107,0.2608267475584729,0.27506174288899987,0.23328580889102155,0.2940000649366805,0.2557573576627762
173,0.273051424706147,0.24152294282698608,0.2477024099432526,0.2094126325570782,0.26107229540968635,0.22670616143508554
174,0.29942754511422937,0.24476308785233422,0.29942754511422937,0.24476308785233422,0.30491922595179977,0.24254555160656682
175,0.4242811672002171,0.3782973145245894,0.4351691672792654,0.3818565475195385,0.42418660419189663,0.37211506765670793
176,0.2868510287939657,0.25098989742543765,0.23439645737317827,0.18769563979343312,0.23439645737317827,0.18769563979343312
177,0.2697936202749664,0.22909885609381347,0.2835456709387783,0.23266443250097027,0.27188620301109595,0.2334140972939327
178,0.25040346832352767,0.23051642666801733,0.24597066369410625,0.22260452949223833,0.2592695824631704,0.24312281071237085
179,0.27052607553043656,0.22383797643703948,0.2657773991480373,0.22255004279881963,0.2646635314852994,0.21783904213828598
180,0.40371650076137955,0.34594722056609356,0.31864274958352534,0.26245830974301654,0.33411743034945696,0.2793621716799123
181,0.34404088094659063,0.29585755796383745,0.3471624456563807,0.29498925727374964,0.307470918642143,0.2602453158800464
182,0.3035769824704223,0.2830766254533341,0.349112171098648,0.31423967988605306,0.27237531750061705,0.24492787007794067
183,0.28726607370292007,0.25572951174869724,0.26994984018448887,0.24115954605298529,0.26994984018448887,0.24115954605298529
184,0.15574471717144164,0.12379119870166001,0.161189484607312,0.13359160248989344,0.17297735629477923,0.1464741915387433
185,0.4308363131044895,0.3889480839785833,0.4923964160906549,0.434300765899717,0.4308363131044895,0.3889480839785833
186,0.3361883427291985,0.3135866159330375,0.2678955728034782,0.250968595096942,0.2678955728034782,0.250968595096942
187,0.2186046922533053,0.18189439394543444,0.22431396668731038,0.19127211466952515,0.265605004149258,0.22090580881934402
188,0.30649324585495896,0.2670433199405281,0.39048978156098546,0.31485160573061066,0.30649324585495896,0.2670433199405281
189,0.23773777255311926,0.2117204731169401,0.23778121685630568,0.20326902989457205,0.2422717294729847,0.21868927925503626
190,0.43275972648378314,0.3228909371003062,0.559313853183412,0.4568064336218176,0.393830385370008,0.2886020954951304
191,0.3272164501300979,0.24086659255026532,0.3400872114238551,0.2648792584880253,0.35884758162220204,0.25945136929095963
192,0.33936413056364484,0.3263813460267329,0.3695747500272439,0.33763598343861934,0.34764337838373405,0.31753906333388876
193,0.2381175843253426,0.2059499184187479,0.2688333544685391,0.23121060911327534,0.27444179108772143,0.2404744835725364
194,0.3230685389261373,0.28616483701293544,0.3765615629961212,0.31458811541575094,0.31100136439654097,0.27741028897269343
195,0.33274975129493123,0.30116471275911827,0.35263589170302906,0.3019156692979654,0.38739883019333693,0.3617187765236348
196,0.30675568720611884,0.2806806151150392,0.32387484218087403,0.2776639193134914,0.3162548854282091,0.29038774150910984
197,0.247327320273449,0.22043041213788417,0.2541343931851776,0.22884966761016398,0.2371905859485021,0.20957695928761866
198,0.2689118608841222,0.23459247691636392,0.2960626044605086,0.2449386659938493,0.2943983919585062,0.24587097432320668
199,0.21795697127877958,0.1651127807336124,0.1943608535286589,0.14698993087243015,0.1943608535286589,0.14698993087243015
200,0.3433375353829418,0.29604649493406293,0.3596525046551417,0.32529705132818565,0.34391450285180225,0.3152681809881539
201,0.2884786975380901,0.2370889047122216,0.31251095049874317,0.25701009081531906,0.3072979140172456,0.2541853169793233
202,0.3942296000794385,0.34844568677592075,0.376816410847132,0.3299825688947243,0.38196371995530454,0.320629467053058
203,0.2718759922077071,0.2395426248062955,0.2863310487342359,0.24688380354873066,0.26288939850556514,0.23542515788134363
204,0.3352885355739958,0.2710155336566745,0.3440312666925376,0.2905800961323752,0.3352885355739958,0.2710155336566745
205,0.30552454289452274,0.25523429446335455,0.3041119664553782,0.2554043997108647,0.28227523674869076,0.24328737682738732
206,0.3231500692734753,0.29233270710629167,0.39545153767819874,0.35520210970140836,0.3086954437649611,0.2641588208646361
207,0.36567275926197657,0.29209393551770846,0.365397322548514,0.28450747552262345,0.35948594966513936,0.28005108442996746
208,0.34066403471035095,0.2597101339892312,0.3564176878272725,0.2692759914205863,0.34368904626855273,0.2609559998906256
209,0.25683579488198305,0.21642586311760578,0.2777095471380726,0.24649032652682612,0.26364361708924505,0.23584008171282464
210,0.2738031382010764,0.23143594189951597,0.2738031382010764,0.23143594189951597,0.32066757445265104,0.2728964549921409
211,0.33652751313925555,0.2900137643636503,0.2852512571870824,0.23898553779580423,0.31288213034470014,0.27058287511692486
212,0.35056650273107687,0.31546033441759935,0.3986790113969387,0.31909742395003327,0.3311493607627581,0.2783107225178925
213,0.2982268092983933,0.2548636916958912,0.2908411317171956,0.2454632279759302,0.3510145903197808,0.2890562574191438
214,0.25893483916917726,0.21258927322197305,0.27807971671607623,0.23862667628782747,0.28644424007570213,0.2529265578670151
215,0.3412452579235541,0.2888678170669982,0.3633389516991674,0.2931240861468699,0.33925112750639075,0.2867692428932339
216,0.32337378429554353,0.28993178787980184,0.3048979078116659,0.25991924301005326,0.3059881938832263,0.25917605064801186
217,0.4349918349475037,0.3572296356090929,0.43661787092540816,0.39235952356443204,0.45646538175244356,0.4070427745535513
218,0.403204376956874,0.32537258558726,0.36779011176065973,0.3014385911769046,0.39396648482814556,0.32375032797511616
219,0.19587843678446581,0.16214749729025196,0.20517700565539165,0.17345537193701618,0.19562643923007242,0.162439274411855
220,0.3045360882006018,0.24829219936730862,0.3148000938676784,0.26723611673388403,0.3039366007614721,0.24725700705196943
221,0.31419863610544974,0.2761295487350732,0.32352822093185646,0.27467556651086844,0.31419863610544974,0.2761295487350732
222,0.33513316938802323,0.29067029870711786,0.32337161749573023,0.27690291150217977,0.3018905767235705,0.2612279167665029
223,0.32371107712200725,0.24838885653591664,0.32371107712200725,0.24838885653591664,0.2869720215917757,0.22393702074632174
224,0.24796684804777966,0.21594221614756112,0.22259612858318306,0.18965435577576847,0.22259612858318306,0.18965435577576847
225,0.2886366695320782,0.2512132286912614,0.2687042169306563,0.23769120704996385,0.27935352067426794,0.24896570964041373
226,0.2901421873965135,0.22876046284574542,0.278271272699109,0.2367072665732889,0.31480557074742177,0.2674340840978187
227,0.2980635133729016,0.25170027412860063,0.39304826264261283,0.31353943726598027,0.3219414528390762,0.27080344190251576
228,0.2787738547778475,0.2215284041796206,0.3174552615593055,0.274051671979736,0.31192767586968995,0.27017266226099645
229,0.24489550947919173,0.2120510049084776,0.24489550947919173,0.2120510049084776,0.24489550947919173,0.2120510049084776
230,0.2640347196246129,0.2351509402802574,0.2569467827416213,0.2133497615379245,0.2835501583416755,0.25571777003312357
231,0.3328110932799948,0.3046538761444484,0.32737842443864756,0.2687192642688962,0.3167840158152812,0.2822803363440693
232,0.362939039911951,0.32690617466676364,0.3898290465092322,0.31666534753173714,0.354731250793062,0.31949670615706777
233,0.3339836389445497,0.2765213312695657,0.32473032111701927,0.30166959893580964,0.2927143483849009,0.25191298533464224
234,0.27004813057497246,0.22228500852179778,0.2836908151467517,0.22806194626821263,0.2923927042412199,0.2507302778079963
235,0.2502261080548896,0.21454989824778387,0.2702238735845199,0.2313901088262136,0.25102307532282814,0.21480497485120773
236,0.4007521520851117,0.3073182119690338,0.3040009639714228,0.22762794847053647,0.3169157930274994,0.24328095490063423
237,0.17235424528519458,0.1330317175808243,0.17822387366152978,0.15053319219368197,0.17690239145205355,0.1490774033677356
238,0.30631716311688706,0.24925136079967783,0.2805798608333471,0.2127030756067924,0.2832626721899065,0.22636501306743226
239,0.19475430053408213,0.1540748613260453,0.21161204044811,0.1787021859011341,0.16133095570372502,0.13712846765653297
240,0.5554082549283168,0.39695310289569063,0.5056163832201355,0.4032049818667668,0.5376105240799017,0.39546218920373327
241,0.2661320491899542,0.22329417791058642,0.266608588332826,0.23533981552670474,0.2661320491899542,0.22329417791058642
242,0.23266488389469844,0.19829842921215646,0.2669984833324719,0.20014021823152375,0.23266488389469844,0.19829842921215646
243,0.3717684473851148,0.30563708066888884,0.37483213255271436,0.31303251826037315,0.34298244292924635,0.27004356912673133
244,0.2503968343148814,0.21826587195315925,0.26320969766659696,0.20985761438644035,0.259308025445879,0.22618773120637253
245,0.2638412125439994,0.2174804610423218,0.24353040677922527,0.20643053210713577,0.23515686299575533,0.19291386426854082
246,0.2554071037045233,0.23223217576274632,0.2528106360498419,0.23125407404911422,0.21559644590810384,0.19445037787661612
247,0.3035102558183929,0.2400615746158284,0.27051544506607944,0.20658653589376674,0.26842995682957543,0.2107061153373212
